인덱스,자재코드,자재내역,플랜트,특별재고,저장위치,배치,기말수량,기말금액,단가,대분류,소분류,유효기한,남은일,유효기한구간,3평판,예측부진재고,예측부진재고금액,판매개선율,권장판매량
2260,9310616,[EA]이지듀멜라토닝원데이앰플15ml(2025_추출물용매분리버전),1510,nan,6090,HHA,474.0,1820430.5000626124,3840.5706752375786,원데이앰플,15ML,2028-08-10,877,24개월 이상,32089.666666666668,0.0,0.0,,
2261,9310618,[세트]멜라토닝원데이앰플10ml_카카오,1510,nan,5000,D250609005,53.0,222088.99999999997,4190.358490566037,임가공,임가공,2028-01-13,667,24개월 미만,0.0,0.0,0.0,,
2262,9310619,[세트]멜라비토닝투엑스유브이선세럼40ml_카카오,1510,nan,5000,D251001001,98.0,458739.47738693474,4681.015075376885,임가공,임가공,2028-06-03,809,24개월 이상,22.666666666666668,0.0,0.0,,
2263,9310619,[세트]멜라비토닝투엑스유브이선세럼40ml_카카오,1510,nan,5000,D251020006,100.0,468101.5075376885,4681.015075376885,임가공,임가공,2028-06-03,809,24개월 이상,22.666666666666668,0.0,0.0,,
2264,9310619,[세트]멜라비토닝투엑스유브이선세럼40ml_카카오,1510,nan,5100,0,0.0,0.0,4681.015075376885,임가공,임가공,,0,유효기한 없음,22.666666666666668,0.0,0.0,,
2265,9310619,[세트]멜라비토닝투엑스유브이선세럼40ml_카카오,1510,nan,5100,D251001001,1.0,4681.015075376885,4681.015075376885,임가공,임가공,2028-06-03,809,24개월 이상,22.666666666666668,0.0,0.0,,
2266,9310695,멜라비토닝앰플쿠션23호베이지(미니)_8g,1510,nan,5000,REA,42.0,138991.2498457742,3309.3154725184336,멜라(앰플쿠션),23호(미니),2027-05-20,429,18개월 미만,1973.0,0.0,0.0,56%,3076.3096923828125
2267,9310695,멜라비토닝앰플쿠션23호베이지(미니)_8g,1510,nan,5000,SFA,152.0,503015.9518228019,3309.3154725184336,멜라(앰플쿠션),23호(미니),2027-06-19,459,18개월 미만,1973.0,152.0,503015.9518228019,56%,3076.3096923828125
2268,9310695,멜라비토닝앰플쿠션23호베이지(미니)_8g,1510,nan,5100,0,0.0,0.0,3309.3154725184336,멜라(앰플쿠션),23호(미니),,0,유효기한 없음,1973.0,0.0,0.0,56%,3076.3096923828125
2269,9310695,멜라비토닝앰플쿠션23호베이지(미니)_8g,1510,nan,5100,REA,3.0,9927.9464175553,3309.3154725184336,멜라(앰플쿠션),23호(미니),2027-05-20,429,18개월 미만,1973.0,0.0,0.0,56%,3076.3096923828125
2270,9310695,멜라비토닝앰플쿠션23호베이지(미니)_8g,1510,nan,6040,REA,24.0,79423.5713404424,3309.3154725184336,멜라(앰플쿠션),23호(미니),2027-05-20,429,18개월 미만,1973.0,0.0,0.0,56%,3076.3096923828125
2271,9310695,멜라비토닝앰플쿠션23호베이지(미니)_8g,1510,nan,6090,REA,0.0,0.0,3309.3154725184336,멜라(앰플쿠션),23호(미니),2027-05-20,429,18개월 미만,1973.0,0.0,0.0,56%,3076.3096923828125
2272,9310695,멜라비토닝앰플쿠션23호베이지(미니)_8g,1510,nan,6090,SFA,23955.0,79274652.14417908,3309.3154725184336,멜라(앰플쿠션),23호(미니),2027-06-19,459,18개월 미만,1973.0,6052.566666666667,20029852.51844932,56%,3076.3096923828125
2273,9310695,멜라비토닝앰플쿠션23호베이지(미니)_8g,1510,nan,6090,TGA,1764.0,5837632.493522516,3309.3154725184336,멜라(앰플쿠션),23호(미니),2027-07-23,493,18개월 미만,1973.0,0.0,0.0,56%,3076.3096923828125
2274,9310695,멜라비토닝앰플쿠션23호베이지(미니)_8g,1510,nan,6090,UHA,6992.0,23138733.78384889,3309.3154725184336,멜라(앰플쿠션),23호(미니),2027-08-06,507,18개월 미만,1973.0,5545.133333333333,18350595.537177715,56%,3076.3096923828125
2275,9310695,멜라비토닝앰플쿠션23호베이지(미니)_8g,1510,nan,7060,REA,509.0,1684441.5755118828,3309.3154725184336,멜라(앰플쿠션),23호(미니),2027-05-20,429,18개월 미만,1973.0,0.0,0.0,56%,3076.3096923828125
2276,9310695,멜라비토닝앰플쿠션23호베이지(미니)_8g,1510,nan,7060,SFA,600.0,1985589.28351106,3309.3154725184336,멜라(앰플쿠션),23호(미니),2027-06-19,459,18개월 미만,1973.0,600.0,1985589.28351106,56%,3076.3096923828125
2280,9310696,멜라비토닝앰플쿠션22호라이트베이지(미니)_8g,1510,nan,5000,BEA,0.0,0.0,3310.179647684467,멜라(앰플쿠션),22호(미니),2027-08-14,515,18개월 미만,4141.0,0.0,0.0,,
2281,9310696,멜라비토닝앰플쿠션22호라이트베이지(미니)_8g,1510,nan,5000,FHA,6971.0,23075262.32400842,3310.179647684467,멜라(앰플쿠션),22호(미니),2027-08-14,515,18개월 미만,4141.0,0.0,0.0,,
2282,9310696,멜라비토닝앰플쿠션22호라이트베이지(미니)_8g,1510,nan,5100,0,0.0,0.0,3310.179647684467,멜라(앰플쿠션),22호(미니),,0,유효기한 없음,4141.0,0.0,0.0,,
2283,9310696,멜라비토닝앰플쿠션22호라이트베이지(미니)_8g,1510,nan,5100,BEA,0.0,0.0,3310.179647684467,멜라(앰플쿠션),22호(미니),2027-08-14,515,18개월 미만,4141.0,0.0,0.0,,
2284,9310696,멜라비토닝앰플쿠션22호라이트베이지(미니)_8g,1510,nan,5100,FHA,1.0,3310.179647684467,3310.179647684467,멜라(앰플쿠션),22호(미니),2027-08-14,515,18개월 미만,4141.0,0.0,0.0,,
2285,9310696,멜라비토닝앰플쿠션22호라이트베이지(미니)_8g,1510,nan,5200,FHA,1.0,3310.179647684467,3310.179647684467,멜라(앰플쿠션),22호(미니),2027-08-14,515,18개월 미만,4141.0,0.0,0.0,,
2286,9310696,멜라비토닝앰플쿠션22호라이트베이지(미니)_8g,1510,nan,6090,FHA,9840.0,32572167.733215157,3310.179647684467,멜라(앰플쿠션),22호(미니),2027-08-14,515,18개월 미만,4141.0,0.0,0.0,,
2287,9310696,멜라비토닝앰플쿠션22호라이트베이지(미니)_8g,1510,nan,7060,FHA,987.0,3267147.312264569,3310.179647684467,멜라(앰플쿠션),22호(미니),2027-08-14,515,18개월 미만,4141.0,0.0,0.0,,
2288,9310697,멜라비토닝앰플쿠션19호페어(미니)_8g,1510,nan,5000,LEA,48.0,158630.04113614105,3304.792523669605,멜라(앰플쿠션),19호(미니),2027-05-20,429,18개월 미만,912.0,0.0,0.0,,
2289,9310697,멜라비토닝앰플쿠션19호페어(미니)_8g,1510,nan,5000,RMA,2822.0,9326124.501795625,3304.792523669605,멜라(앰플쿠션),19호(미니),2028-12-07,996,24개월 이상,912.0,0.0,0.0,,
2290,9310697,멜라비토닝앰플쿠션19호페어(미니)_8g,1510,nan,5100,0,0.0,0.0,3304.792523669605,멜라(앰플쿠션),19호(미니),,0,유효기한 없음,912.0,0.0,0.0,,
2291,9310697,멜라비토닝앰플쿠션19호페어(미니)_8g,1510,nan,5100,LEA,6.0,19828.75514201763,3304.792523669605,멜라(앰플쿠션),19호(미니),2027-05-20,429,18개월 미만,912.0,0.0,0.0,,
2292,9310697,멜라비토닝앰플쿠션19호페어(미니)_8g,1510,nan,6090,RMA,3058.0,10106055.537381653,3304.792523669605,멜라(앰플쿠션),19호(미니),2028-12-07,996,24개월 이상,912.0,0.0,0.0,,
2293,9310697,멜라비토닝앰플쿠션19호페어(미니)_8g,1510,nan,7060,LEA,0.0,0.0,3304.792523669605,멜라(앰플쿠션),19호(미니),2027-05-20,429,18개월 미만,912.0,0.0,0.0,,
2294,9310697,멜라비토닝앰플쿠션19호페어(미니)_8g,1510,nan,7060,RMA,192.0,634520.1645445642,3304.792523669605,멜라(앰플쿠션),19호(미니),2028-12-07,996,24개월 이상,912.0,0.0,0.0,,
2295,9310698,멜라비토닝앰플쿠션22호라이트베이지(본품)_13g,1510,nan,5000,AEA,5521.0,31156539.681509607,5643.278333908641,멜라(앰플쿠션),본품22호(13G),2027-06-03,443,18개월 미만,186.33333333333334,3887.47777777778,21938119.116884656,430%,987.2686971028646
2296,9310698,멜라비토닝앰플쿠션22호라이트베이지(본품)_13g,1510,nan,7060,AEA,3101.0,17499806.113450695,5643.278333908641,멜라(앰플쿠션),본품22호(13G),2027-06-03,443,18개월 미만,186.33333333333334,3101.0,17499806.113450695,430%,987.2686971028646
2297,9310698,멜라비토닝앰플쿠션22호라이트베이지(본품)_13g,1510,nan,7090,AEA,69.0,389386.20503969624,5643.278333908641,멜라(앰플쿠션),본품22호(13G),2027-06-03,443,18개월 미만,186.33333333333334,69.0,389386.20503969624,430%,987.2686971028646
2298,9310699,멜라비토닝앰플쿠션22호라이트베이지(리필)_13g,1510,nan,5000,AEA,2462.0,7299020.640688913,2964.6712594187297,멜라(앰플쿠션),리필22호(13G),2027-06-08,448,18개월 미만,140.0,1211.3333333333333,3591205.118909221,637%,1032.3974609375
2299,9310699,멜라비토닝앰플쿠션22호라이트베이지(리필)_13g,1510,nan,5000,BEA,6382.0,18920531.977610335,2964.6712594187297,멜라(앰플쿠션),리필22호(13G),2027-06-08,448,18개월 미만,140.0,6382.0,18920531.977610335,637%,1032.3974609375
2300,9310699,멜라비토닝앰플쿠션22호라이트베이지(리필)_13g,1510,nan,7060,AEA,420.0,1245161.9289558665,2964.6712594187297,멜라(앰플쿠션),리필22호(13G),2027-06-08,448,18개월 미만,140.0,420.0,1245161.9289558665,637%,1032.3974609375
2301,9310699,멜라비토닝앰플쿠션22호라이트베이지(리필)_13g,1510,nan,7090,AEA,26.0,77081.45274488698,2964.6712594187297,멜라(앰플쿠션),리필22호(13G),2027-06-08,448,18개월 미만,140.0,26.0,77081.45274488698,637%,1032.3974609375
2306,9310772,[세트]기미쿠션+글로우립밤세트_19호_카카오,1510,nan,5000,00,55.0,462866.0169491525,8415.745762711864,임가공,임가공,2027-02-23,343,12개월 미만,36.0,0.0,0.0,,
2307,9310774,[세트]기미쿠션+글로우립밤세트_23호_카카오,1510,nan,5000,D250422002,2.0,16826.0,8413.0,임가공,임가공,2027-02-20,340,12개월 미만,21.0,0.0,0.0,,
2309,9310805,이지듀멜라비토닝매트커버팩트19호페어(리필)_19g,1510,nan,5000,DEA,2.0,8557.074359314833,4278.537179657416,매트커버팩트,리필19호,2027-05-01,410,18개월 미만,427.0,0.0,0.0,900% 이상,4270.0
2310,9310805,이지듀멜라비토닝매트커버팩트19호페어(리필)_19g,1510,nan,5000,GGA,14210.0,60798013.322931886,4278.537179657416,매트커버팩트,리필19호,2027-07-07,477,18개월 미만,427.0,10672.766666666666,45663828.99314168,900% 이상,4270.0
2311,9310805,이지듀멜라비토닝매트커버팩트19호페어(리필)_19g,1510,nan,5000,JGA,239.0,1022570.3859381225,4278.537179657416,매트커버팩트,리필19호,2027-07-24,494,18개월 미만,427.0,0.0,0.0,900% 이상,4270.0
2312,9310805,이지듀멜라비토닝매트커버팩트19호페어(리필)_19g,1510,nan,5000,LHA,473.0,2023748.0859779578,4278.537179657416,매트커버팩트,리필19호,2027-08-25,526,18개월 미만,427.0,14.56666666666672,62324.02491700993,900% 이상,4270.0
2313,9310805,이지듀멜라비토닝매트커버팩트19호페어(리필)_19g,1510,nan,5000,MHA,11850.0,50700665.578940384,4278.537179657416,매트커버팩트,리필19호,2027-08-27,528,18개월 미만,427.0,11821.533333333333,50578869.887226135,900% 이상,4270.0
2314,9310805,이지듀멜라비토닝매트커버팩트19호페어(리필)_19g,1510,nan,5100,0,2.0,8557.074359314833,4278.537179657416,매트커버팩트,리필19호,,0,유효기한 없음,427.0,2.0,8557.074359314833,900% 이상,4270.0
2315,9310805,이지듀멜라비토닝매트커버팩트19호페어(리필)_19g,1510,nan,5100,DEA,6.0,25671.223077944498,4278.537179657416,매트커버팩트,리필19호,2027-05-01,410,18개월 미만,427.0,0.0,0.0,900% 이상,4270.0
2316,9310805,이지듀멜라비토닝매트커버팩트19호페어(리필)_19g,1510,nan,5100,GGA,6.0,25671.223077944498,4278.537179657416,매트커버팩트,리필19호,2027-07-07,477,18개월 미만,427.0,0.0,0.0,900% 이상,4270.0
2317,9310805,이지듀멜라비토닝매트커버팩트19호페어(리필)_19g,1510,nan,5400,GGA,3.0,12835.611538972249,4278.537179657416,매트커버팩트,리필19호,2027-07-07,477,18개월 미만,427.0,3.0,12835.611538972249,900% 이상,4270.0
2318,9310805,이지듀멜라비토닝매트커버팩트19호페어(리필)_19g,1510,nan,6090,JGA,2500.0,10696342.94914354,4278.537179657416,매트커버팩트,리필19호,2027-07-24,494,18개월 미만,427.0,2485.766666666667,10635445.103286417,900% 이상,4270.0
2319,9310805,이지듀멜라비토닝매트커버팩트19호페어(리필)_19g,1510,nan,7040,DEA,70.0,299497.6025760191,4278.537179657416,매트커버팩트,리필19호,2027-05-01,410,18개월 미만,427.0,0.0,0.0,900% 이상,4270.0
2320,9310805,이지듀멜라비토닝매트커버팩트19호페어(리필)_19g,1510,nan,7040,GGA,100.0,427853.71796574164,4278.537179657416,매트커버팩트,리필19호,2027-07-07,477,18개월 미만,427.0,100.0,427853.71796574164,900% 이상,4270.0
2321,9310805,이지듀멜라비토닝매트커버팩트19호페어(리필)_19g,1510,nan,7060,DEA,660.0,2823834.5385738946,4278.537179657416,매트커버팩트,리필19호,2027-05-01,410,18개월 미만,427.0,0.0,0.0,900% 이상,4270.0
2322,9310805,이지듀멜라비토닝매트커버팩트19호페어(리필)_19g,1510,nan,7080,DEA,3.0,12835.611538972249,4278.537179657416,매트커버팩트,리필19호,2027-05-01,410,18개월 미만,427.0,0.0,0.0,900% 이상,4270.0
2326,9310806,이지듀멜라비토닝매트커버팩트21호내추럴(리필)_19g,1510,nan,5000,OHA,1.0,3453.8883748055987,3453.8883748055987,매트커버팩트,리필21호,2027-08-12,513,18개월 미만,2129.3333333333335,0.0,0.0,100%,4259.316487630209
2327,9310806,이지듀멜라비토닝매트커버팩트21호내추럴(리필)_19g,1510,nan,5000,RHA,2268.0,7833418.834059098,3453.8883748055987,매트커버팩트,리필21호,2027-08-21,522,18개월 미만,2129.3333333333335,0.0,0.0,100%,4259.316487630209
2328,9310806,이지듀멜라비토닝매트커버팩트21호내추럴(리필)_19g,1510,nan,5100,0,0.0,0.0,3453.8883748055987,매트커버팩트,리필21호,,0,유효기한 없음,2129.3333333333335,0.0,0.0,100%,4259.316487630209
2329,9310806,이지듀멜라비토닝매트커버팩트21호내추럴(리필)_19g,1510,nan,5100,EEA,8.0,27631.10699844479,3453.8883748055987,매트커버팩트,리필21호,2027-06-12,452,18개월 미만,2129.3333333333335,0.0,0.0,100%,4259.316487630209
2330,9310806,이지듀멜라비토닝매트커버팩트21호내추럴(리필)_19g,1510,nan,5100,FEA,6.0,20723.33024883359,3453.8883748055987,매트커버팩트,리필21호,2027-06-15,455,18개월 미만,2129.3333333333335,0.0,0.0,100%,4259.316487630209
2331,9310806,이지듀멜라비토닝매트커버팩트21호내추럴(리필)_19g,1510,nan,5100,OHA,0.0,0.0,3453.8883748055987,매트커버팩트,리필21호,2027-08-12,513,18개월 미만,2129.3333333333335,0.0,0.0,100%,4259.316487630209
2332,9310806,이지듀멜라비토닝매트커버팩트21호내추럴(리필)_19g,1510,nan,5100,QHA,0.0,0.0,3453.8883748055987,매트커버팩트,리필21호,,0,유효기한 없음,2129.3333333333335,0.0,0.0,100%,4259.316487630209
2333,9310806,이지듀멜라비토닝매트커버팩트21호내추럴(리필)_19g,1510,nan,5100,RHA,7.0,24177.21862363919,3453.8883748055987,매트커버팩트,리필21호,2027-08-21,522,18개월 미만,2129.3333333333335,0.0,0.0,100%,4259.316487630209
2334,9310806,이지듀멜라비토닝매트커버팩트21호내추럴(리필)_19g,1510,nan,5200,OHA,0.0,0.0,3453.8883748055987,매트커버팩트,리필21호,2027-08-12,513,18개월 미만,2129.3333333333335,0.0,0.0,100%,4259.316487630209
2335,9310806,이지듀멜라비토닝매트커버팩트21호내추럴(리필)_19g,1510,nan,5200,QHA,0.0,0.0,3453.8883748055987,매트커버팩트,리필21호,,0,유효기한 없음,2129.3333333333335,0.0,0.0,100%,4259.316487630209
2336,9310806,이지듀멜라비토닝매트커버팩트21호내추럴(리필)_19g,1510,nan,5200,RHA,4.0,13815.553499222395,3453.8883748055987,매트커버팩트,리필21호,2027-08-21,522,18개월 미만,2129.3333333333335,0.0,0.0,100%,4259.316487630209
2337,9310806,이지듀멜라비토닝매트커버팩트21호내추럴(리필)_19g,1510,nan,5400,RHA,6.0,20723.33024883359,3453.8883748055987,매트커버팩트,리필21호,2027-08-21,522,18개월 미만,2129.3333333333335,0.0,0.0,100%,4259.316487630209
2338,9310806,이지듀멜라비토닝매트커버팩트21호내추럴(리필)_19g,1510,nan,6090,RHA,4536.0,15666837.668118196,3453.8883748055987,매트커버팩트,리필21호,2027-08-21,522,18개월 미만,2129.3333333333335,0.0,0.0,100%,4259.316487630209
2339,9310806,이지듀멜라비토닝매트커버팩트21호내추럴(리필)_19g,1510,nan,6090,SHA,26257.0,90688747.0572706,3453.8883748055987,매트커버팩트,리필21호,2027-08-29,530,18개월 미만,2129.3333333333335,8505.888888888889,29378390.750721443,100%,4259.316487630209
2340,9310806,이지듀멜라비토닝매트커버팩트21호내추럴(리필)_19g,1510,nan,6090,TJA,17684.0,61078562.02006221,3453.8883748055987,매트커버팩트,리필21호,2027-09-04,536,18개월 미만,2129.3333333333335,17258.13333333333,59607666.09084499,100%,4259.316487630209
2341,9310806,이지듀멜라비토닝매트커버팩트21호내추럴(리필)_19g,1510,nan,7040,MHA,130.0,449005.4887247278,3453.8883748055987,매트커버팩트,리필21호,2027-08-06,507,18개월 미만,2129.3333333333335,0.0,0.0,100%,4259.316487630209
2342,9310806,이지듀멜라비토닝매트커버팩트21호내추럴(리필)_19g,1510,nan,7060,FEA,265.0,915280.4193234836,3453.8883748055987,매트커버팩트,리필21호,2027-06-15,455,18개월 미만,2129.3333333333335,0.0,0.0,100%,4259.316487630209
2343,9310806,이지듀멜라비토닝매트커버팩트21호내추럴(리필)_19g,1510,nan,7060,OHA,208.0,718408.7819595645,3453.8883748055987,매트커버팩트,리필21호,2027-08-12,513,18개월 미만,2129.3333333333335,0.0,0.0,100%,4259.316487630209
2344,9310806,이지듀멜라비토닝매트커버팩트21호내추럴(리필)_19g,1510,nan,7080,EEA,4.0,13815.553499222395,3453.8883748055987,매트커버팩트,리필21호,2027-06-12,452,18개월 미만,2129.3333333333335,0.0,0.0,100%,4259.316487630209
2345,9310806,이지듀멜라비토닝매트커버팩트21호내추럴(리필)_19g,1510,nan,7080,FEA,3.0,10361.665124416795,3453.8883748055987,매트커버팩트,리필21호,2027-06-15,455,18개월 미만,2129.3333333333335,0.0,0.0,100%,4259.316487630209
2347,9310807,이지듀멜라비토닝매트커버팩트23호베이지(리필)_19g,1510,nan,5000,GHA,2485.0,8608544.115015455,3464.2028631852936,매트커버팩트,리필23호,2027-08-06,507,18개월 미만,624.6666666666666,0.0,0.0,900% 이상,6246.666666666666
2348,9310807,이지듀멜라비토닝매트커버팩트23호베이지(리필)_19g,1510,nan,5100,0,0.0,0.0,3464.2028631852936,매트커버팩트,리필23호,,0,유효기한 없음,624.6666666666666,0.0,0.0,900% 이상,6246.666666666666
2349,9310807,이지듀멜라비토닝매트커버팩트23호베이지(리필)_19g,1510,nan,5100,CEA,2.0,6928.405726370587,3464.2028631852936,매트커버팩트,리필23호,,0,유효기한 없음,624.6666666666666,2.0,6928.405726370587,900% 이상,6246.666666666666
2350,9310807,이지듀멜라비토닝매트커버팩트23호베이지(리필)_19g,1510,nan,5100,EGA,1.0,3464.2028631852936,3464.2028631852936,매트커버팩트,리필23호,2027-07-01,471,18개월 미만,624.6666666666666,0.0,0.0,900% 이상,6246.666666666666
2351,9310807,이지듀멜라비토닝매트커버팩트23호베이지(리필)_19g,1510,nan,5100,GHA,4.0,13856.811452741174,3464.2028631852936,매트커버팩트,리필23호,2027-08-06,507,18개월 미만,624.6666666666666,0.0,0.0,900% 이상,6246.666666666666
2352,9310807,이지듀멜라비토닝매트커버팩트23호베이지(리필)_19g,1510,nan,5400,GHA,6.0,20785.21717911176,3464.2028631852936,매트커버팩트,리필23호,2027-08-06,507,18개월 미만,624.6666666666666,0.0,0.0,900% 이상,6246.666666666666
