인덱스,자재코드,자재내역,플랜트,특별재고,저장위치,배치,기말수량,기말금액,단가,대분류,소분류,유효기한,남은일,유효기한구간,3평판
3316,9313516,[세트]하운드체크케이스+앰플쿠션리필23호(15g)+골든엘릭서오일4ml,1510,nan,5100.0,0,0.0,0.0,7193.453125,임가공,임가공,,,유효기한 없음,114.0
3317,9313516,[세트]하운드체크케이스+앰플쿠션리필23호(15g)+골든엘릭서오일4ml,1510,nan,5100.0,D251209009,2.0,14386.90625,7193.453125,임가공,임가공,,,유효기한 없음,114.0
3318,9313516,[세트]하운드체크케이스+앰플쿠션리필23호(15g)+골든엘릭서오일4ml,1510,nan,5100.0,D251230010,0.0,0.0,7193.453125,임가공,임가공,,,유효기한 없음,114.0
3319,9313516,[세트]하운드체크케이스+앰플쿠션리필23호(15g)+골든엘릭서오일4ml,1510,nan,5300.0,D251230010,0.0,0.0,7193.453125,임가공,임가공,,,유효기한 없음,114.0
3320,9313770,[세트]매트팩트23호(19g)+글로우로즈립(카카오),1510,nan,5000.0,D251204002,58.0,490074.2584269663,8449.556179775282,임가공,임가공,2027-08-06,514.0,18개월 미만,21.0
3321,9313770,[세트]매트팩트23호(19g)+글로우로즈립(카카오),1510,nan,5000.0,D251230004,120.0,1013946.7415730339,8449.556179775282,임가공,임가공,2027-08-06,514.0,18개월 미만,21.0
3322,9313771,[세트]앰플쿠션23호(15g)+글로우 로즈립(카카오),1510,T,,D251204003,1.0,8596.802419354839,8596.802419354839,임가공,임가공,2027-03-30,385.0,18개월 미만,52.0
3323,9313771,[세트]앰플쿠션23호(15g)+글로우 로즈립(카카오),1510,T,,D251204003,1.0,8596.802419354839,8596.802419354839,임가공,임가공,2027-03-30,385.0,18개월 미만,52.0
3324,9313771,[세트]앰플쿠션23호(15g)+글로우 로즈립(카카오),1510,T,,D251204003,1.0,8596.802419354839,8596.802419354839,임가공,임가공,2027-03-30,385.0,18개월 미만,52.0
3325,9313771,[세트]앰플쿠션23호(15g)+글로우 로즈립(카카오),1510,T,,D251204003,1.0,8596.802419354839,8596.802419354839,임가공,임가공,2027-03-30,385.0,18개월 미만,52.0
3326,9313771,[세트]앰플쿠션23호(15g)+글로우 로즈립(카카오),1510,T,,D251204003,1.0,8596.802419354839,8596.802419354839,임가공,임가공,2027-03-30,385.0,18개월 미만,52.0
3327,9313771,[세트]앰플쿠션23호(15g)+글로우 로즈립(카카오),1510,nan,5000.0,D251204003,42.0,361065.7016129032,8596.802419354839,임가공,임가공,2027-03-30,385.0,18개월 미만,52.0
3328,9313771,[세트]앰플쿠션23호(15g)+글로우 로즈립(카카오),1510,nan,5000.0,D251230003,200.0,1719360.4838709678,8596.802419354839,임가공,임가공,2027-04-03,389.0,18개월 미만,52.0
3329,9313771,[세트]앰플쿠션23호(15g)+글로우 로즈립(카카오),1510,nan,5100.0,0,0.0,0.0,8596.802419354839,임가공,임가공,,,유효기한 없음,52.0
3330,9313771,[세트]앰플쿠션23호(15g)+글로우 로즈립(카카오),1510,nan,5100.0,D251204003,1.0,8596.802419354839,8596.802419354839,임가공,임가공,2027-03-30,385.0,18개월 미만,52.0
3331,9313771,[세트]앰플쿠션23호(15g)+글로우 로즈립(카카오),1510,nan,5300.0,D251204003,0.0,0.0,8596.802419354839,임가공,임가공,2027-03-30,385.0,18개월 미만,52.0
3332,9313773,멜라_비타앰플클렌저_200ml(인도네시아)_V2,1510,nan,5010.0,nan,0.0,0.0,801.0,기타,기타,,,유효기한 없음,0.0
3333,9313773,멜라_비타앰플클렌저_200ml(인도네시아)_V2,1510,nan,6020.0,nan,60.0,48060.0,801.0,기타,기타,,,유효기한 없음,0.0
3334,9313775,멜라_비타앰플클렌저_30ml(인도네시아)_V2,1510,nan,5010.0,nan,0.0,0.0,699.0,기타,기타,,,유효기한 없음,0.0
3335,9313775,멜라_비타앰플클렌저_30ml(인도네시아)_V2,1510,nan,6020.0,nan,500.0,349500.0,699.0,기타,기타,,,유효기한 없음,0.0
3336,9313776,멜라_토닝원데이앰플_15ml(인도네시아)_V2,1510,nan,5010.0,nan,0.0,0.0,640.0,기타,기타,,,유효기한 없음,0.0
3337,9313776,멜라_토닝원데이앰플_15ml(인도네시아)_V2,1510,nan,6020.0,nan,600.0,384000.0,640.0,기타,기타,,,유효기한 없음,0.0
3338,9313777,멜라_토닝원데이앰플_30ml(인도네시아)_V2,1510,nan,5010.0,nan,0.0,0.0,666.0,기타,기타,,,유효기한 없음,0.0
3339,9313777,멜라_토닝원데이앰플_30ml(인도네시아)_V2,1510,nan,6020.0,nan,200.0,133200.0,666.0,기타,기타,,,유효기한 없음,0.0
3340,9313778,[세트]베리어리페어크림30g+슬리브,1510,W,,D251204001,0.0,0.0,3364.0,임가공,임가공,2028-06-01,814.0,24개월 이상,999.0
3341,9313778,[세트]베리어리페어크림30g+슬리브,1510,W,,D251204001,0.0,0.0,3364.0,임가공,임가공,2028-06-01,814.0,24개월 이상,999.0
3342,9313778,[세트]베리어리페어크림30g+슬리브,1510,W,,D251204001,0.0,0.0,3364.0,임가공,임가공,2028-06-01,814.0,24개월 이상,999.0
3343,9313778,[세트]베리어리페어크림30g+슬리브,1510,W,,D251204001,0.0,0.0,3364.0,임가공,임가공,2028-06-01,814.0,24개월 이상,999.0
3344,9313778,[세트]베리어리페어크림30g+슬리브,1510,W,,D251204001,0.0,0.0,3364.0,임가공,임가공,2028-06-01,814.0,24개월 이상,999.0
3345,9313778,[세트]베리어리페어크림30g+슬리브,1510,W,,D251204001,0.0,0.0,3364.0,임가공,임가공,2028-06-01,814.0,24개월 이상,999.0
3346,9313778,[세트]베리어리페어크림30g+슬리브,1510,nan,5000.0,D251204001,1.0,3364.0,3364.0,임가공,임가공,2028-06-01,814.0,24개월 이상,999.0
3347,9313778,[세트]베리어리페어크림30g+슬리브,1510,nan,5100.0,D251204001,0.0,0.0,3364.0,임가공,임가공,2028-06-01,814.0,24개월 이상,999.0
3348,9313816,[세트]이지듀멜라스킨케어기프트6종기획세트(26년설),1510,T,,EGA,1.0,18756.62448644207,18756.62448644207,미분류,미분류,2028-07-18,861.0,24개월 이상,1377.0
3349,9313816,[세트]이지듀멜라스킨케어기프트6종기획세트(26년설),1510,T,,EGA,15.0,281349.36729663104,18756.62448644207,미분류,미분류,2028-07-18,861.0,24개월 이상,1377.0
3350,9313816,[세트]이지듀멜라스킨케어기프트6종기획세트(26년설),1510,nan,5000.0,EGA,6069.0,113833954.00821692,18756.62448644207,미분류,미분류,2028-07-18,861.0,24개월 이상,1377.0
3351,9313818,[세트]이지듀리프트코어이펙트6종스킨케어세트(26년설),1510,nan,5000.0,DBA,2398.0,58908277.0,24565.586738949125,미분류,미분류,2028-02-25,717.0,24개월 미만,257.0
3352,9313872,[임가공][판촉몰] 미니쇼핑백2024+원데이앰플12ml,1510,W,,D251218001,0.0,0.0,4550.238095238095,임가공,임가공,2027-09-02,541.0,18개월 미만,1779.0
3353,9313872,[임가공][판촉몰] 미니쇼핑백2024+원데이앰플12ml,1510,W,,D251218001,0.0,0.0,4550.238095238095,임가공,임가공,2027-09-02,541.0,18개월 미만,1779.0
3354,9313872,[임가공][판촉몰] 미니쇼핑백2024+원데이앰플12ml,1510,W,,D251218001,0.0,0.0,4550.238095238095,임가공,임가공,2027-09-02,541.0,18개월 미만,1779.0
3355,9313872,[임가공][판촉몰] 미니쇼핑백2024+원데이앰플12ml,1510,nan,5000.0,D251218001,21.0,95555.0,4550.238095238095,임가공,임가공,2027-09-02,541.0,18개월 미만,1779.0
3356,9313940,[세트]기미앰플30ML*6세트(26신년),1510,nan,5000.0,D260106001,1.0,31730.875,31730.875,미분류,미분류,2028-05-23,805.0,24개월 이상,982.0
3357,9313940,[세트]기미앰플30ML*6세트(26신년),1510,nan,5100.0,0,0.0,0.0,31730.875,미분류,미분류,,,유효기한 없음,982.0
3358,9313940,[세트]기미앰플30ML*6세트(26신년),1510,nan,5100.0,D260106001,7.0,222116.125,31730.875,미분류,미분류,2028-05-23,805.0,24개월 이상,982.0
3359,9313942,[세트]이지듀항산화*4세트(26신년),1510,nan,5000.0,D260105001,0.0,0.0,30488.707132018208,미분류,미분류,,,유효기한 없음,328.0
3360,9313942,[세트]이지듀항산화*4세트(26신년),1510,nan,5000.0,D260105006,657.0,20031080.58573596,30488.707132018208,미분류,미분류,2028-02-25,717.0,24개월 미만,328.0
3361,9313942,[세트]이지듀항산화*4세트(26신년),1510,nan,5100.0,0,0.0,0.0,30488.707132018208,미분류,미분류,,,유효기한 없음,328.0
3362,9313942,[세트]이지듀항산화*4세트(26신년),1510,nan,5100.0,D260105001,2.0,60977.414264036415,30488.707132018208,미분류,미분류,,,유효기한 없음,328.0
3363,9313943,[세트]부스터샷6입(본품3+리필3)(26신년),1510,T,,D260105007,10.0,221123.1168831169,22112.31168831169,미분류,미분류,,,유효기한 없음,320.0
3364,9313943,[세트]부스터샷6입(본품3+리필3)(26신년),1510,nan,5000.0,D260105002,0.0,0.0,22112.31168831169,미분류,미분류,,,유효기한 없음,320.0
3365,9313943,[세트]부스터샷6입(본품3+리필3)(26신년),1510,nan,5000.0,D260105007,67.0,1481524.8831168832,22112.31168831169,미분류,미분류,,,유효기한 없음,320.0
3366,9313944,[세트]기미쿠션세트(본품3+리필3+퍼프3)_19호페어(26년신년),1510,nan,5000.0,D260107004,0.0,0.0,26655.063829787236,미분류,미분류,2027-03-20,375.0,18개월 미만,55.0
3367,9313944,[세트]기미쿠션세트(본품3+리필3+퍼프3)_19호페어(26년신년),1510,nan,5000.0,D260109002,43.0,1146167.7446808512,26655.063829787236,미분류,미분류,2027-03-20,375.0,18개월 미만,55.0
3368,9313944,[세트]기미쿠션세트(본품3+리필3+퍼프3)_19호페어(26년신년),1510,nan,5100.0,0,0.0,0.0,26655.063829787236,미분류,미분류,,,유효기한 없음,55.0
3369,9313944,[세트]기미쿠션세트(본품3+리필3+퍼프3)_19호페어(26년신년),1510,nan,5100.0,D260107004,4.0,106620.25531914894,26655.063829787236,미분류,미분류,2027-03-20,375.0,18개월 미만,55.0
3370,9313962,[세트]기미쿠션세트(본품3+리필3+퍼프3)_21호내추럴(26년신년),1510,nan,5000.0,D260107005,0.0,0.0,26278.333333333332,미분류,미분류,,,유효기한 없음,279.0
3371,9313962,[세트]기미쿠션세트(본품3+리필3+퍼프3)_21호내추럴(26년신년),1510,nan,5000.0,D260109003,0.0,0.0,26278.333333333332,미분류,미분류,,,유효기한 없음,279.0
3372,9313962,[세트]기미쿠션세트(본품3+리필3+퍼프3)_21호내추럴(26년신년),1510,nan,5000.0,D260115001,0.0,0.0,26278.333333333332,미분류,미분류,2027-08-04,512.0,18개월 미만,279.0
3373,9313962,[세트]기미쿠션세트(본품3+리필3+퍼프3)_21호내추럴(26년신년),1510,nan,5000.0,D260126005,12.0,315340.0,26278.333333333332,미분류,미분류,,,유효기한 없음,279.0
3374,9313962,[세트]기미쿠션세트(본품3+리필3+퍼프3)_21호내추럴(26년신년),1510,nan,5300.0,D260109003,0.0,0.0,26278.333333333332,미분류,미분류,,,유효기한 없음,279.0
3375,9313963,[세트]기미쿠션세트(본품3+리필3+퍼프3)_22호라이트베이지(26년신년),1510,nan,5000.0,D260107006,0.0,0.0,0.0,미분류,미분류,,,유효기한 없음,99.0
3376,9313963,[세트]기미쿠션세트(본품3+리필3+퍼프3)_22호라이트베이지(26년신년),1510,nan,5000.0,D260109004,0.0,0.0,0.0,미분류,미분류,2027-08-06,514.0,18개월 미만,99.0
3377,9313964,[세트]기미쿠션세트(본품3+리필3+퍼프3)_23호베이지(26년신년),1510,nan,5000.0,D260107007,0.0,0.0,26439.0,미분류,미분류,2027-06-18,465.0,18개월 미만,66.0
3378,9313964,[세트]기미쿠션세트(본품3+리필3+퍼프3)_23호베이지(26년신년),1510,nan,5000.0,D260109005,31.0,819609.0,26439.0,미분류,미분류,2027-06-18,465.0,18개월 미만,66.0
3379,9313964,[세트]기미쿠션세트(본품3+리필3+퍼프3)_23호베이지(26년신년),1510,nan,5100.0,0,0.0,0.0,26439.0,미분류,미분류,,,유효기한 없음,66.0
3380,9313964,[세트]기미쿠션세트(본품3+리필3+퍼프3)_23호베이지(26년신년),1510,nan,5100.0,D260107007,3.0,79317.0,26439.0,미분류,미분류,2027-06-18,465.0,18개월 미만,66.0
3381,9313965,[세트]기미팩트세트(본품3+리필3+퍼프3)_19호페어(26년신년),1510,nan,5000.0,D260108005,0.0,0.0,0.0,미분류,미분류,,,유효기한 없음,9.0
3382,9313966,[세트]기미팩트세트(본품3+리필3+퍼프3)_21호내추럴(26년신년),1510,nan,5000.0,D260108006,0.0,0.0,27327.70588235294,미분류,미분류,2027-08-20,528.0,18개월 미만,72.0
3383,9313966,[세트]기미팩트세트(본품3+리필3+퍼프3)_21호내추럴(26년신년),1510,nan,5000.0,D260116001,0.0,0.0,27327.70588235294,미분류,미분류,2027-08-20,528.0,18개월 미만,72.0
3384,9313966,[세트]기미팩트세트(본품3+리필3+퍼프3)_21호내추럴(26년신년),1510,nan,5000.0,D260127004,16.0,437243.29411764705,27327.70588235294,미분류,미분류,2027-08-20,528.0,18개월 미만,72.0
3385,9313966,[세트]기미팩트세트(본품3+리필3+퍼프3)_21호내추럴(26년신년),1510,nan,5100.0,0,0.0,0.0,27327.70588235294,미분류,미분류,,,유효기한 없음,72.0
3386,9313966,[세트]기미팩트세트(본품3+리필3+퍼프3)_21호내추럴(26년신년),1510,nan,5100.0,D260108006,1.0,27327.70588235294,27327.70588235294,미분류,미분류,2027-08-20,528.0,18개월 미만,72.0
3387,9313967,[세트]기미팩트세트(본품3+리필3+퍼프3)_23호베이지(26년신년),1510,nan,5000.0,D260108007,0.0,0.0,27373.125,미분류,미분류,,,유효기한 없음,31.0
3388,9313967,[세트]기미팩트세트(본품3+리필3+퍼프3)_23호베이지(26년신년),1510,nan,5000.0,D260116003,0.0,0.0,27373.125,미분류,미분류,,,유효기한 없음,31.0
3389,9313967,[세트]기미팩트세트(본품3+리필3+퍼프3)_23호베이지(26년신년),1510,nan,5000.0,D260127005,8.0,218985.0,27373.125,미분류,미분류,2027-08-06,514.0,18개월 미만,31.0
3390,9313968,[세트]기미쿠션레드에디션(26년설)_19호페어,1510,T,,D260121001,1.0,11180.089285714286,11180.089285714286,미분류,미분류,2027-03-20,375.0,18개월 미만,82.0
3391,9313968,[세트]기미쿠션레드에디션(26년설)_19호페어,1510,nan,5000.0,D260121001,11.0,122980.98214285714,11180.089285714286,미분류,미분류,2027-03-20,375.0,18개월 미만,82.0
3392,9313968,[세트]기미쿠션레드에디션(26년설)_19호페어,1510,nan,5000.0,D260123003,100.0,1118008.9285714286,11180.089285714286,미분류,미분류,2027-03-20,375.0,18개월 미만,82.0
3393,9313969,[세트]기미쿠션레드에디션(26년설)_21호내추럴,1510,T,,D260123001,1.0,11054.511111111111,11054.511111111111,미분류,미분류,2027-08-04,512.0,18개월 미만,517.0
3394,9313969,[세트]기미쿠션레드에디션(26년설)_21호내추럴,1510,T,,D260123001,1.0,11054.511111111111,11054.511111111111,미분류,미분류,2027-08-04,512.0,18개월 미만,517.0
3395,9313969,[세트]기미쿠션레드에디션(26년설)_21호내추럴,1510,T,,D260123001,1.0,11054.511111111111,11054.511111111111,미분류,미분류,2027-08-04,512.0,18개월 미만,517.0
3396,9313969,[세트]기미쿠션레드에디션(26년설)_21호내추럴,1510,T,,D260123001,1.0,11054.511111111111,11054.511111111111,미분류,미분류,2027-08-04,512.0,18개월 미만,517.0
3397,9313969,[세트]기미쿠션레드에디션(26년설)_21호내추럴,1510,T,,D260123001,1.0,11054.511111111111,11054.511111111111,미분류,미분류,2027-08-04,512.0,18개월 미만,517.0
3398,9313969,[세트]기미쿠션레드에디션(26년설)_21호내추럴,1510,nan,5000.0,D260121002,0.0,0.0,11054.511111111111,미분류,미분류,2027-08-04,512.0,18개월 미만,517.0
3399,9313969,[세트]기미쿠션레드에디션(26년설)_21호내추럴,1510,nan,5000.0,D260123001,65.0,718543.2222222222,11054.511111111111,미분류,미분류,2027-08-04,512.0,18개월 미만,517.0
3400,9313969,[세트]기미쿠션레드에디션(26년설)_21호내추럴,1510,nan,5000.0,D260129001,200.0,2210902.222222222,11054.511111111111,미분류,미분류,,,유효기한 없음,517.0
3401,9313970,[세트]기미쿠션레드에디션(26년설)_22호라이트베이지,1510,nan,5000.0,D260121003,9.0,99357.95354523227,11039.77261613692,미분류,미분류,,,유효기한 없음,284.0
3402,9313970,[세트]기미쿠션레드에디션(26년설)_22호라이트베이지,1510,nan,5000.0,D260123004,300.0,3311931.7848410755,11039.77261613692,미분류,미분류,2027-08-06,514.0,18개월 미만,284.0
3403,9313970,[세트]기미쿠션레드에디션(26년설)_22호라이트베이지,1510,nan,5000.0,D260129002,100.0,1103977.261613692,11039.77261613692,미분류,미분류,2027-08-06,514.0,18개월 미만,284.0
3404,9313971,[세트]기미쿠션레드에디션(26년설)_23호베이지,1510,T,,D260123005,1.0,11108.07142857143,11108.07142857143,미분류,미분류,2027-06-18,465.0,18개월 미만,110.0
3405,9313971,[세트]기미쿠션레드에디션(26년설)_23호베이지,1510,nan,5000.0,D260121004,0.0,0.0,11108.07142857143,미분류,미분류,,,유효기한 없음,110.0
3406,9313971,[세트]기미쿠션레드에디션(26년설)_23호베이지,1510,nan,5000.0,D260123005,83.0,921969.9285714286,11108.07142857143,미분류,미분류,2027-06-18,465.0,18개월 미만,110.0
3407,9313972,[세트]글로우팩트(FW)레드에디션_19호페어,1510,T,,D260123006,1.0,11122.5390625,11122.5390625,미분류,미분류,,,유효기한 없음,166.0
3408,9313972,[세트]글로우팩트(FW)레드에디션_19호페어,1510,nan,5000.0,D260121005,0.0,0.0,11122.5390625,미분류,미분류,,,유효기한 없음,166.0
3409,9313972,[세트]글로우팩트(FW)레드에디션_19호페어,1510,nan,5000.0,D260123006,27.0,300308.5546875,11122.5390625,미분류,미분류,,,유효기한 없음,166.0
3410,9313972,[세트]글로우팩트(FW)레드에디션_19호페어,1510,nan,5000.0,D260129003,100.0,1112253.90625,11122.5390625,미분류,미분류,,,유효기한 없음,166.0
